1.904379227198660374e-03,5.440161000786781642e+01,4.511158991754937730e-01,9.943256687457130427e-01,1.000000000000000000e+00
2.187635051086544991e-03,5.321472270278430727e+01,4.260608951834956581e-01,9.943020518883560754e-01,1.000000000000000000e+00
1.931614242494106293e-03,5.428121822791123208e+01,4.581898006892317077e-01,9.961840084227340242e-01,1.000000000000000000e+00
1.949810772202908993e-03,5.419789035193839766e+01,4.947389885521035757e-01,9.964518611583063068e-01,1.000000000000000000e+00
2.727592363953590393e-03,5.127802465547648580e+01,4.633283540670307121e-01,9.950146476297948572e-01,1.000000000000000000e+00
1.752544660121202469e-03,5.510615853626141103e+01,4.585399046286115499e-01,9.968492033784445150e-01,1.000000000000000000e+00
1.841691904701292515e-03,5.469811212707136860e+01,4.530658490089837787e-01,9.954790552606230802e-01,1.000000000000000000e+00
1.495284959673881531e-03,5.652652554979635369e+01,5.205511944860969908e-01,9.968883825836786228e-01,1.000000000000000000e+00
1.535155344754457474e-03,5.630048437448253651e+01,5.024237721280747637e-01,9.970401818150954609e-01,1.000000000000000000e+00
2.840901957824826241e-03,5.089865891773087725e+01,4.630294674664365284e-01,9.949582012491212657e-01,1.000000000000000000e+00
2.002800116315484047e-03,5.397157164299672161e+01,4.434030115352120549e-01,9.947317465657770086e-01,1.000000000000000000e+00
2.279722597450017929e-03,5.285733966878698453e+01,4.210584454882900229e-01,9.933626492531879570e-01,1.000000000000000000e+00
1.575339119881391525e-03,5.605840202133965988e+01,4.745023555279783700e-01,9.974789807114851081e-01,1.000000000000000000e+00
2.905672416090965271e-03,5.073694070365861819e+01,4.354648685995989865e-01,9.946280712181483352e-01,1.000000000000000000e+00
1.706219860352575779e-03,5.536665364049979843e+01,4.903368404557317262e-01,9.974187302598519489e-01,1.000000000000000000e+00
1.579225063323974609e-03,5.604084125493263002e+01,4.949207944246873936e-01,9.975195745838059125e-01,1.000000000000000000e+00
1.719795051030814648e-03,5.524790676129693168e+01,4.701815771556415169e-01,9.968964714262767979e-01,1.000000000000000000e+00
1.652262290008366108e-03,5.564608570406804233e+01,4.930488139798150371e-01,9.971798821081141462e-01,1.000000000000000000e+00
1.434430596418678761e-03,5.691060558036944883e+01,5.070269124714955611e-01,9.979169796863095465e-01,1.000000000000000000e+00
3.143591806292533875e-03,5.000346149557397268e+01,4.657242435002292846e-01,9.951500253233689364e-01,1.000000000000000000e+00
1.886656391434371471e-03,5.447358390760970792e+01,4.606323391726223071e-01,9.943684153934689851e-01,1.000000000000000000e+00
1.898769638501107693e-03,5.443274663512007550e+01,4.546747864820119278e-01,9.965170380558360241e-01,1.000000000000000000e+00
1.991599099710583687e-03,5.398993375044655352e+01,4.460255097078310027e-01,9.943105016239107696e-01,1.000000000000000000e+00
2.145746257156133652e-03,5.337685436433852004e+01,4.790334413109623157e-01,9.964166418351857457e-01,1.000000000000000000e+00
3.149463795125484467e-03,5.002014067869444602e+01,4.205737663841215279e-01,9.926582056451750402e-01,1.000000000000000000e+00
1.706087496131658554e-03,5.535506088375298361e+01,4.851540322955297246e-01,9.971600989319960862e-01,1.000000000000000000e+00
1.663336530327796936e-03,5.557388373649106939e+01,4.841173730414746745e-01,9.972219371294671619e-01,1.000000000000000000e+00
1.756599172949790955e-03,5.510899517311030849e+01,4.720362671997062054e-01,9.965356618248882858e-01,1.000000000000000000e+00
1.794393640011548996e-03,5.491992991489490095e+01,4.834761359947322146e-01,9.973714537759551524e-01,1.000000000000000000e+00
1.686234609223902225e-03,5.545378351655108418e+01,4.858429388233538870e-01,9.971641667685681165e-01,1.000000000000000000e+00
4.765206016600131989e-03,4.629313501314691592e+01,4.576716473138559560e-01,9.918557010129432916e-01,1.000000000000000000e+00
2.420278964564204216e-03,5.231465005194518625e+01,4.766821913161010671e-01,9.958927062837941158e-01,1.000000000000000000e+00
2.960053272545337677e-03,5.050440627668186977e+01,4.679477036713148852e-01,9.957942381225929340e-01,1.000000000000000000e+00
1.830102992244064808e-03,5.474162929245036935e+01,4.573274017898066313e-01,9.954297802251388383e-01,1.000000000000000000e+00
1.617080182768404484e-03,5.583062293223978401e+01,4.733441977144414725e-01,9.969538919811792299e-01,1.000000000000000000e+00
1.937362365424633026e-03,5.425316877084618028e+01,4.523923758332561995e-01,9.954823967508813487e-01,1.000000000000000000e+00
2.682623220607638359e-03,5.143003942082792435e+01,4.222018934569338744e-01,9.931926130318168289e-01,1.000000000000000000e+00
2.250884892418980598e-03,5.297574294789295379e+01,4.529373186479089264e-01,9.951380971175870505e-01,1.000000000000000000e+00
2.751976018771529198e-03,5.113261740665402044e+01,4.721826025529718973e-01,9.963739793038776105e-01,1.000000000000000000e+00
1.691600657068192959e-03,5.543638508364310269e+01,4.679151143912940736e-01,9.971990602568417961e-01,1.000000000000000000e+00
1.696045626886188984e-03,5.540836365187450951e+01,4.668723451651579648e-01,9.971520714891460857e-01,1.000000000000000000e+00
1.827300526201725006e-03,5.475175947227661766e+01,4.547000215098724318e-01,9.958984257901563053e-01,1.000000000000000000e+00
2.211752580478787422e-03,5.310885762985911640e+01,4.190917026142326751e-01,9.934000765924818621e-01,1.000000000000000000e+00
1.970331650227308273e-03,5.411665555526874982e+01,5.005354956949558121e-01,9.969131300805510465e-01,1.000000000000000000e+00
1.530475565232336521e-03,5.633351822227085393e+01,4.975649215060551356e-01,9.977923420967219625e-01,1.000000000000000000e+00
1.466470188461244106e-03,5.669465940554471217e+01,4.934243934690498712e-01,9.978474830906042259e-01,1.000000000000000000e+00
2.016986953094601631e-03,5.390844285738000963e+01,4.447770619478282339e-01,9.949012690057404962e-01,1.000000000000000000e+00
1.577522954903542995e-03,5.603755139844429323e+01,4.807215214983616147e-01,9.974627865443191910e-01,1.000000000000000000e+00
3.214907832443714142e-03,4.980665729079602499e+01,4.437617465356374358e-01,9.938764732360588772e-01,1.000000000000000000e+00
1.678001601248979568e-03,5.548473194977489698e+01,4.890325060871718033e-01,9.974575315022876643e-01,1.000000000000000000e+00
2.054387470707297325e-03,5.375608637654132593e+01,4.899187852973703183e-01,9.970126660503765281e-01,1.000000000000000000e+00
1.648042700253427029e-03,5.565712588610713851e+01,4.930087900402155277e-01,9.973619182390192073e-01,1.000000000000000000e+00
2.640816615894436836e-03,5.157012342977495223e+01,4.379878350257118136e-01,9.949741162381574577e-01,1.000000000000000000e+00
1.493111718446016312e-03,5.654518767794974821e+01,5.069699121885520299e-01,9.978143986456876613e-01,1.000000000000000000e+00
1.927649253048002720e-03,5.429281563314671644e+01,4.497682961729587703e-01,9.956918074758084325e-01,1.000000000000000000e+00
2.251987578347325325e-03,5.297750106927853864e+01,4.402376424910541264e-01,9.950858266976787547e-01,1.000000000000000000e+00
3.087166696786880493e-03,5.018369175478873956e+01,4.670597026954901865e-01,9.945586280221693221e-01,1.000000000000000000e+00
1.687824376858770847e-03,5.544015372238266792e+01,4.964430937729124582e-01,9.964895159814558534e-01,1.000000000000000000e+00
1.906555262394249439e-03,5.437794617598303404e+01,4.588526678608619847e-01,9.950694467374993080e-01,1.000000000000000000e+00
1.915359753184020519e-03,5.433976555314593782e+01,4.611482197692610696e-01,9.949556331086436556e-01,1.000000000000000000e+00
1.541711739264428616e-03,5.624989864077556945e+01,4.850110617157354920e-01,9.963918353493594893e-01,1.000000000000000000e+00
1.835943199694156647e-03,5.471423628936429395e+01,4.679407080565328170e-01,9.968516050065229228e-01,1.000000000000000000e+00
1.938239089213311672e-03,5.423137489239887543e+01,4.488945100196599647e-01,9.952442843053218580e-01,1.000000000000000000e+00
1.814884948544204235e-03,5.479085785129363018e+01,4.646967682990439386e-01,9.956793042704664698e-01,1.000000000000000000e+00
1.668623997829854488e-03,5.556338633399938232e+01,4.882386908812385573e-01,9.968338204849823692e-01,1.000000000000000000e+00
1.841473393142223358e-03,5.469432255259892628e+01,4.486809765830755414e-01,9.951655021830271286e-01,1.000000000000000000e+00
3.385719144716858864e-03,4.925175991618978344e+01,4.807927251291759796e-01,9.953600706155212308e-01,1.000000000000000000e+00
2.051794202998280525e-03,5.377137197374617017e+01,4.522495145090173474e-01,9.958510958493750342e-01,1.000000000000000000e+00
1.686209347099065781e-03,5.544911948286356562e+01,4.841426744755641387e-01,9.972258874252905025e-01,1.000000000000000000e+00
1.785162836313247681e-03,5.496100207380850122e+01,4.928957429424996595e-01,9.963044114303519772e-01,1.000000000000000000e+00
2.549134660512208939e-03,5.187009262174118618e+01,4.675999119220846656e-01,9.963320677576003037e-01,1.000000000000000000e+00
2.418597461655735970e-03,5.235076668155297597e+01,4.405139698890829791e-01,9.942373559325616839e-01,1.000000000000000000e+00
1.627632416784763336e-03,5.576835303824708490e+01,4.921629498857020835e-01,9.974768137009260016e-01,1.000000000000000000e+00
2.748278668150305748e-03,5.117060375305179321e+01,4.942521356412312161e-01,9.956733492931139073e-01,1.000000000000000000e+00
2.241231501102447510e-03,5.302129298442156369e+01,4.408828173767582181e-01,9.954962937235954934e-01,1.000000000000000000e+00
3.077778965234756470e-03,5.017130460564803940e+01,4.683655082066979780e-01,9.946587680735826664e-01,1.000000000000000000e+00
1.639894209802150726e-03,5.571017708755007902e+01,4.816338551847643146e-01,9.960965438388945659e-01,1.000000000000000000e+00
2.376531483605504036e-03,5.250367213964264579e+01,4.348308013753081069e-01,9.943947878802793516e-01,1.000000000000000000e+00
3.636308247223496437e-03,4.867960158043450747e+01,4.527701769423380651e-01,9.939306731233243930e-01,1.000000000000000000e+00
1.876224880106747150e-03,5.453873677970815947e+01,4.577345415101283232e-01,9.956290517727612865e-01,1.000000000000000000e+00
2.218031557276844978e-03,5.311460275003724263e+01,4.578541288363012218e-01,9.960225722241332624e-01,1.000000000000000000e+00
1.887130900286138058e-03,5.445931128590838455e+01,4.580731982663830415e-01,9.964849822481389729e-01,1.000000000000000000e+00
2.208486897870898247e-03,5.314201411756573634e+01,4.350035753403820871e-01,9.944150601048696858e-01,1.000000000000000000e+00
1.620091963559389114e-03,5.581554145633418784e+01,4.824980669384644205e-01,9.971466446740427925e-01,1.000000000000000000e+00
1.961691770702600479e-03,5.415800285780818513e+01,5.012344328410230920e-01,9.973613895527858597e-01,1.000000000000000000e+00
1.962532522156834602e-03,5.413577625841647745e+01,4.486579291781298551e-01,9.947866868643577831e-01,1.000000000000000000e+00
2.079235156998038292e-03,5.364789821012056592e+01,4.446539485463980590e-01,9.943329612310892740e-01,1.000000000000000000e+00
2.901028143242001534e-03,5.073888782656978691e+01,4.336892437319611049e-01,9.940136844129235927e-01,1.000000000000000000e+00
1.591782202012836933e-03,5.596786307077501732e+01,4.777632896946402696e-01,9.973595806650350504e-01,1.000000000000000000e+00
2.464490476995706558e-03,5.219189217353619625e+01,4.387034696086022922e-01,9.944251458388492226e-01,1.000000000000000000e+00
5.477305036038160324e-03,4.523467837613537057e+01,3.866881006780927277e-01,9.758275477559569255e-01,0.000000000000000000e+00
2.188627608120441437e-03,5.322006934787053467e+01,4.497437238316766006e-01,9.955871427167273247e-01,0.000000000000000000e+00
2.181689022108912468e-03,5.323185915536187451e+01,4.535857879537325554e-01,9.957396107470409818e-01,0.000000000000000000e+00
2.819691551849246025e-03,5.100642046912071947e+01,4.243428783998418052e-01,9.930644701921810258e-01,0.000000000000000000e+00
5.535110831260681152e-03,4.514850270803569998e+01,4.421850000393297009e-01,9.786293512503391190e-01,0.000000000000000000e+00
5.767197813838720322e-03,4.478874193405269466e+01,4.750198576807991846e-01,9.659850826922148359e-01,0.000000000000000000e+00
8.413613773882389069e-03,4.150239185070127945e+01,4.052656579756949706e-01,9.662048211969204159e-01,0.000000000000000000e+00
6.253956351429224014e-03,4.408472509199440026e+01,4.810626920457083955e-01,9.797135651609630846e-01,0.000000000000000000e+00
4.266075789928436279e-03,4.739846933258733941e+01,3.644487194075138881e-01,9.859434066822622134e-01,0.000000000000000000e+00
2.409227890893816948e-03,5.238366255794301196e+01,4.129346438974746403e-01,9.943469113631450140e-01,0.000000000000000000e+00
2.413630718365311623e-03,5.237370201621396149e+01,4.357399193604500898e-01,9.944411427858549368e-01,0.000000000000000000e+00
3.011074615642428398e-03,5.042947478851402110e+01,4.025144608560808912e-01,9.888059853146958789e-01,0.000000000000000000e+00
1.915410044603049755e-03,5.435648114526507158e+01,4.534468112814066809e-01,9.962909054295209232e-01,0.000000000000000000e+00
2.442047232761979103e-03,5.226154145164679221e+01,4.513642463366713820e-01,9.921969011673912320e-01,0.000000000000000000e+00
8.211102336645126343e-03,4.171311337481845527e+01,4.956694389632607667e-01,9.532253679939869384e-01,0.000000000000000000e+00
1.724526751786470413e-03,5.527092737623954122e+01,4.588998884507368703e-01,9.971224195181956906e-01,0.000000000000000000e+00
1.843989710323512554e-03,5.468722731447662966e+01,4.557350609641850903e-01,9.969716659372641621e-01,0.000000000000000000e+00
2.632756717503070831e-03,5.160860002111238742e+01,3.976216302618372223e-01,9.923154841140718885e-01,0.000000000000000000e+00
4.431649576872587204e-03,4.708035146380283464e+01,3.721778318952327358e-01,9.848590278924885810e-01,0.000000000000000000e+00
1.951510552316904068e-03,5.419697612404857523e+01,4.688126253611422101e-01,9.968406582923745596e-01,0.000000000000000000e+00
1.988855889067053795e-03,5.401972210164985455e+01,5.080379890943070853e-01,9.974755502384812234e-01,0.000000000000000000e+00
1.724526751786470413e-03,5.527092737623954122e+01,4.588998884507368703e-01,9.971224195181956906e-01,0.000000000000000000e+00
6.528638768941164017e-03,4.370720354174410005e+01,3.869190377507281120e-01,9.781437589093545659e-01,0.000000000000000000e+00
7.328988984227180481e-03,4.269885890433510411e+01,4.161147877607977441e-01,9.682500069847659319e-01,0.000000000000000000e+00
2.188627608120441437e-03,5.322006934787053467e+01,4.497437238316766006e-01,9.955871427167273247e-01,0.000000000000000000e+00
1.843989710323512554e-03,5.468722731447662966e+01,4.557350609641850903e-01,9.969716659372641621e-01,0.000000000000000000e+00
3.046423196792602539e-03,5.033876620941235558e+01,4.419885059347540834e-01,9.940396089269087909e-01,0.000000000000000000e+00
9.520031511783599854e-03,4.043166611076762251e+01,3.862464183636429849e-01,9.607321416472753839e-01,0.000000000000000000e+00
3.237799741327762604e-03,4.980416340111032980e+01,4.541580538982976090e-01,9.942385148491151847e-01,0.000000000000000000e+00
6.577664986252784729e-03,4.362321150674112857e+01,4.624685694390493484e-01,9.700069320818794916e-01,0.000000000000000000e+00
7.097661960870027542e-03,4.298089136729990400e+01,4.440398997329761954e-01,9.794909626763118604e-01,0.000000000000000000e+00
5.696751642972230911e-03,4.489209098684251842e+01,3.799281878402140378e-01,9.774772687875067367e-01,0.000000000000000000e+00
1.757655176334083080e-03,5.509789231276579358e+01,4.769717838294373347e-01,9.970295920025541436e-01,0.000000000000000000e+00
4.094250965863466263e-03,4.776108848170907351e+01,3.972798465534952972e-01,9.879236204084794748e-01,0.000000000000000000e+00
2.344971289858222008e-03,5.261386145795955827e+01,4.350999206278972076e-01,9.952277944128390397e-01,0.000000000000000000e+00
6.839463487267494202e-03,4.330238730113475043e+01,4.543543250193935457e-01,9.732492831374734976e-01,0.000000000000000000e+00
2.017113612964749336e-03,5.391612566363858150e+01,4.583337967010219782e-01,9.958630175826646003e-01,0.000000000000000000e+00
2.819691551849246025e-03,5.100642046912071947e+01,4.243428783998418052e-01,9.930644701921810258e-01,0.000000000000000000e+00
3.258267417550086975e-03,4.972724738536166456e+01,4.013036126944073412e-01,9.916397462737105428e-01,0.000000000000000000e+00
4.346657078713178635e-03,4.724361423529429516e+01,4.763453368121857712e-01,9.883542613308513580e-01,0.000000000000000000e+00
